location_name,n_years_levels,n_annual_changes,selected_lag_BIC,lag_selection_warning,lag_selection_error,adf_IHD_level_p,adf_DD_level_p,adf_IHD_log_change_p,adf_DD_log_change_p,IHD_to_DD_status,IHD_to_DD_n,IHD_to_DD_residual_df,IHD_to_DD_F,IHD_to_DD_df_num,IHD_to_DD_df_den,IHD_to_DD_p,IHD_to_DD_p_HC3,IHD_to_DD_beta_lag1,IHD_to_DD_HAC_SE_lag1,IHD_to_DD_HC3_SE_lag1,IHD_to_DD_BG_p,IHD_to_DD_BP_p,IHD_to_DD_Shapiro_p,IHD_to_DD_max_CooksD,IHD_to_DD_condition_number,IHD_to_DD_error,DD_to_IHD_status,DD_to_IHD_n,DD_to_IHD_residual_df,DD_to_IHD_F,DD_to_IHD_df_num,DD_to_IHD_df_den,DD_to_IHD_p,DD_to_IHD_p_HC3,DD_to_IHD_beta_lag1,DD_to_IHD_HAC_SE_lag1,DD_to_IHD_HC3_SE_lag1,DD_to_IHD_BG_p,DD_to_IHD_BP_p,DD_to_IHD_Shapiro_p,DD_to_IHD_max_CooksD,DD_to_IHD_condition_number,DD_to_IHD_error,IHD_to_DD_q,DD_to_IHD_q,IHD_to_DD_q_HC3,DD_to_IHD_q_HC3,direction,direction_HC3,diagnostics,ISO3,small_island_excluded
Republic of Singapore,30,29,3,,,0.633318582096047,0.99,0.99,0.872671217654734,fit_ok,26,18,8.27419348321218,3,18,0.0011376776854897,0.122314417193899,0.331368606250976,0.42186396610359,0.826001866357262,0.0761702728265323,0.893749151019668,0.000000368440271985998,2.72779950286232,918.291555194052,,fit_ok,26,18,84.3567247953033,3,18,0.0000000000857752511360144,0.753947867382323,-2.27985787782847,0.144367971081887,2.45219882884913,0.108436476497616,0.307026600634966,0.631517521841212,42.5901214834066,918.291555194052,,0.116043123919949,0.000000000173249022096504,0.916769859708321,0.97409477517071,DD_to_IHD,Neither,Influence flag,SGP,TRUE
Republic of Slovenia,30,29,2,,,0.218946753144961,0.99,0.0120317574067832,0.99,fit_ok,27,21,1.36126416377088,2,21,0.278043257949818,0.666995308360882,-0.992105526897595,0.852398281000883,1.11080094755976,0.975421414453174,0.0701402328736581,0.0000269820264363356,149.367563846891,1577.40487585656,,fit_ok,27,21,75.563860187379,2,21,0.000000000255193151561445,0.121229132813,0.125074473954976,0.0564013545568332,0.403437500610881,0.0678156865106748,0.306296506127089,0.16633153778433,8.57364749539256,1577.40487585656,,0.718816670460909,0.000000000491126442627687,0.916769859708321,0.588827216520287,DD_to_IHD,Neither,Influence flag,SVN,FALSE
Republic of South Africa,30,29,2,,,0.952005956751062,0.99,0.988463997525544,0.621001014196596,fit_ok,27,21,0.462330293795315,2,21,0.636073594358878,0.743192133079106,0.919720398735277,2.00344418023806,2.55835835350159,0.367791939887554,0.441358271242581,0.0000000806313792129313,296.492650279232,1499.16660895471,,fit_ok,27,21,1956.71203441183,2,21,0.00000000000000000000000137104064131678,0.691726105865231,0.252452309934305,0.00495409714195648,0.446022224047862,0.0262746043596884,0.230431226269615,0.896959097467105,416.967651572601,1499.16660895471,,0.749405188578252,0.0000000000000000000000133186805156487,0.916769859708321,0.966521408195254,DD_to_IHD,Neither,Residual serial correlation flag,ZAF,FALSE
Republic of South Sudan,30,29,2,,,0.98173421561732,0.99,0.89240275220699,0.99,fit_ok,27,21,0.638157888645187,2,21,0.538204414946153,0.73774838464459,-1.44917385218829,2.099703718203,6.69345912703632,0.0086121246352644,0.00583182285525865,0.0000645435894679811,1216.41749482573,1046.22094501295,,fit_ok,27,21,3701.5479762459,2,21,0.00000000000000000000000000174399423044298,0.570900535675672,0.330725862621442,0.00395649661583482,0.399491289961657,0.0504388027053142,0.0928822707803613,0.804961272913322,314.799767169616,1046.22094501295,,0.718816670460909,0.0000000000000000000000000592958038350614,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,SSD,FALSE
Republic of Sudan,30,29,2,,,0.0175722404416769,0.99,0.01,0.99,fit_ok,27,21,0.577102337315497,2,21,0.570181176856611,0.640548780310654,0.830453284569622,1.5034606327929,1.53050826667159,0.237056877050553,0.552943846362706,0.000000016058009007019,128.596044730887,1180.42328323633,,fit_ok,27,21,2.53843625629255,2,21,0.102948448292901,0.340037291631156,-0.00376140938583822,0.00175505257859994,0.509189957214637,0.215102706199088,0.687069453626093,0.0416551250963997,732.691783274413,1180.42328323633,,0.72919300389818,0.109955410742156,0.916769859708321,0.839434577770991,Neither,Neither,Influence flag,SDN,FALSE
Republic of Suriname,30,29,3,,,0.277036412197245,0.470851752141078,0.102863069325012,0.935835395510353,fit_ok,26,18,0.816838483460008,3,18,0.501282698414942,0.843404151880398,9.04846032455224,14.1342594979587,19.5196094157197,0.855786840246712,0.0473943082359016,0.0000730656455432527,393.873588788594,5910.427656442,,fit_ok,26,18,16.1845781153864,3,18,0.0000237303117090968,0.241495893232442,0.0582528268461969,0.0109440221737431,0.231898191697349,0.622463003351297,0.041844540598978,0.000699475373703892,206.965523011998,5910.427656442,,0.718816670460909,0.0000324898227426561,0.916769859708321,0.816846289062876,DD_to_IHD,Neither,Influence flag,SUR,TRUE
Republic of Tajikistan,30,29,2,,,0.99,0.99,0.711227124531191,0.99,fit_ok,27,21,1.45011240311455,2,21,0.257087962393031,0.649383832979654,-1.69851367624671,1.48445100060644,2.04172259628672,0.01406628338025,0.00499738404327105,0.0000290730682260768,305.744497967743,508.765865619087,,fit_ok,27,21,238.901567914092,2,21,0.00000000000000358960165033658,0.00372292283735174,-0.113286883523867,0.0065976930230433,0.217315623058815,0.187525671382941,0.446981417675849,0.0111889438599648,33.0495661634546,508.765865619086,,0.718816670460909,0.00000000000000976371648891548,0.916769859708321,0.0584212506784426,DD_to_IHD,Neither,Residual serial correlation flag,TJK,FALSE
Republic of Trinidad and Tobago,30,29,3,,,0.99,0.99,0.638309768127263,0.925943528424185,fit_ok,26,18,0.878314515541108,3,18,0.470781363096679,0.854377221311284,0.146752536914121,5.17368375254465,6.86573134656061,0.655466901992489,0.0245328142680828,0.0000852827779644306,316.488551384543,3426.91377867414,,fit_ok,26,18,173.112159591649,3,18,0.000000000000184338606534173,0.048324887575225,0.280447583576056,0.0157402347478104,0.803969149750546,0.839047522561084,0.0421817666901476,0.0773684264863147,851.471236615794,3426.91377867414,,0.718816670460909,0.000000000000417834174810792,0.916769859708321,0.365616623123299,DD_to_IHD,Neither,Influence flag,TTO,TRUE
Republic of Tunisia,30,29,2,,,0.609579740437918,0.99,0.958165504447554,0.99,fit_ok,27,21,1.33281863542711,2,21,0.285142173671035,0.644391596317497,-9.08353747893301,7.07331566332426,10.1896563562055,0.719385210104907,0.0126971372652092,0.000205759252611445,911.095769713015,1840.60594967498,,fit_ok,27,21,205.996518777322,2,21,0.0000000000000158581677589853,0.798500878035027,0.0571977703445736,0.00282937404150654,0.188054659954947,0.00743561384172525,0.491788591031646,0.901816336015709,167.037009001394,1840.60594967498,,0.718816670460909,0.0000000000000399390891707779,0.916769859708321,0.982769082827713,DD_to_IHD,Neither,Residual serial correlation flag,TUN,FALSE
Republic of Turkey,30,29,3,,,0.105804143433055,0.536314452217053,0.0293398040098791,0.851176200279796,fit_ok,26,18,0.506808812412854,3,18,0.682507510740181,0.790658983280923,4.88830998292025,4.33627488070421,6.04745224207539,0.164794842280717,0.435056911450676,0.00000164167333219523,14.2279570757128,1595.55509040447,,fit_ok,26,18,45.3523285402063,3,18,0.0000000135274145386721,0.0414587855995904,-0.0470989418170254,0.00454945173482122,0.257225557434343,0.86669496554448,0.966686816470131,0.131034938175559,150.367500811813,1595.55509040447,,0.772661502849497,0.0000000217290753219614,0.916769859708321,0.365616623123299,DD_to_IHD,Neither,Influence flag,TUR,FALSE
Republic of Uganda,30,29,3,,,0.930719194382378,0.77123281469136,0.99,0.99,fit_ok,26,18,1.58372392079859,3,18,0.228096621038614,0.695982524574233,3.36219518279397,1.62652006211422,3.05925483307095,0.683112648259777,0.903507876371373,0.0000000266476440790667,3.63775247017882,2009.12535251485,,fit_ok,26,18,1761.9294418748,3,18,0.000000000000000000000210155738335705,0.566884990091189,0.378553724663418,0.00801706061927374,0.294060353644501,0.0566935605876624,0.702289244820348,0.755270898700243,55.6322879200663,2009.12535251485,,0.718816670460909,0.00000000000000000000129914456425708,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Influence flag,UGA,FALSE
Republic of Uzbekistan,30,29,2,,,0.99,0.99,0.904413608763188,0.99,fit_ok,27,21,1.27464272891258,2,21,0.30028689992336,0.700633673808238,-0.635249053764381,0.419416721017238,1.28266144670036,0.572592334527912,0.249107474534639,0.000000447327380650664,489.785003353873,804.475582252041,,fit_ok,27,21,1749.18332579377,2,21,0.00000000000000000000000442002975181433,0.600470172311412,-0.588696299900375,0.0130914512484307,1.18711349297436,0.0096959408844604,0.447158704378811,0.00192305315221269,222.868390297092,804.47558225204,,0.718816670460909,0.0000000000000000000000409857304259147,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,UZB,FALSE
Republic of Vanuatu,30,29,3,,,0.99,0.99,0.99,0.99,fit_ok,26,18,0.823853064983716,3,18,0.497712718105554,0.855833310941848,-1.26901398340273,1.66109088632928,3.89431135670773,0.0803065198175709,0.172468811011478,0.00000676066382148832,18.0893540939005,4091.80239135041,,fit_ok,26,18,67.3760225183984,3,18,0.000000000554370026417866,0.146119355872428,-0.3465121630898,0.0307927883679343,0.254509101454818,0.911789563202662,0.502057654204107,0.444899219531926,10.3843444942792,4091.80239135042,,0.718816670460909,0.00000000101884221071392,0.916769859708321,0.651575337390311,DD_to_IHD,Neither,Influence flag,VUT,TRUE
Republic of Yemen,30,29,2,,,0.561827358346953,0.99,0.0739192516818471,0.99,fit_ok,27,21,0.759874728233573,2,21,0.480159220299377,0.660017271344686,-0.207182266800108,0.466123671339031,0.513441603408331,0.0385497183619593,0.138678187415632,0.000000107285204774947,37.8988375497812,1514.96574716361,,fit_ok,27,21,0.0958500263966155,2,21,0.908995456019359,0.96480242824476,0.000455955283929287,0.00377851901986419,1.9968557923746,0.681615676820672,0.172022419516855,0.142267019183553,2071.36297584645,1514.96574716361,,0.718816670460909,0.908995456019359,0.916769859708321,0.998138144554251,Neither,Neither,Residual serial correlation flag,YEM,FALSE
Republic of Zambia,30,29,3,,,0.99,0.99,0.99,0.776792560162629,fit_ok,26,18,0.983980152864184,3,18,0.422392870738136,0.743170475243695,-0.00163213807769253,1.33325977066872,1.72958113790742,0.310324521181976,0.217818082439827,0.0000274856329265527,3.82471026719566,2809.933518185,,fit_ok,26,18,627.739494771295,3,18,0.00000000000000000214454260916922,0.132971379558172,0.632550395167759,0.0153820388992164,0.596261321260803,0.0874243842891045,0.344003756192408,0.13510488704171,84.8801720386542,2809.93351818501,,0.718816670460909,0.00000000000000000781226236197359,0.916769859708321,0.630840963485279,DD_to_IHD,Neither,Influence flag,ZMB,FALSE
Republic of Zimbabwe,30,29,3,,,0.118111766202624,0.99,0.389895638448755,0.465687827989157,fit_ok,26,18,0.591961743144887,3,18,0.628239731635609,0.749446227673702,-2.20294410604295,1.9014430999042,2.21738839289512,0.565996288692957,0.323618291832844,0.00000289906201328678,0.869923012602541,2031.79441647364,,fit_ok,26,18,77.6356115799614,3,18,0.000000000171542911607562,0.274979968241703,0.059655681358046,0.00452797535595829,0.0346236688977467,0.692085443142057,0.587667548140027,0.0205244328208989,0.939780686513724,2031.79441647364,,0.749405188578252,0.000000000336488018922525,0.916769859708321,0.827630372655187,DD_to_IHD,Neither,Influence flag,ZWE,FALSE
Republic of the Congo,30,29,2,,,0.99,0.909649637519674,0.639285937943063,0.99,fit_ok,27,21,1.41317106310039,2,21,0.26558293861081,0.52566832484528,-8.5956436567372,7.73209646177511,7.92270273492923,0.399665944259475,0.0564528527166269,0.00000315085557892843,1.4146750013803,2045.72446736801,,fit_ok,27,21,1014.90288684797,2,21,0.00000000000000000000128261116017779,0.0000549679830138763,0.104242107831414,0.00256271158975194,0.0183131019196099,0.443577520065744,0.837781030211612,0.565881408453142,4.33736307017462,2045.72446736802,,0.718816670460909,0.00000000000000000000726812990767413,0.916769859708321,0.00224269370696615,DD_to_IHD,DD_to_IHD,Influence flag,COG,FALSE
Republic of the Gambia,30,29,3,,,0.873279538338443,0.974627199060393,0.840007943885172,0.99,fit_ok,26,18,0.958695499878818,3,18,0.43351948239549,0.811004921434543,-6.36413631703755,7.83921329224082,14.499832304532,0.830297688915848,0.165231836338387,0.0000812076946448004,69.9208607427573,4217.81998346057,,fit_ok,26,18,67.9545319740889,3,18,0.00000000051670070748979,0.494190625356676,0.163391784956801,0.0121380071052491,0.222902262124306,0.516925796137202,0.210071346605274,0.450352056458586,117.286683173122,4217.81998346058,,0.718816670460909,0.000000000958244948435611,0.916769859708321,0.945467922761366,DD_to_IHD,Neither,Influence flag,GMB,FALSE
Republic of the Marshall Islands,30,29,3,,,0.99,0.99,0.941344327046783,0.99,fit_ok,26,18,6.70234760106108,3,18,0.00312562745772493,0.220559206316798,2.8685716830355,0.837379551042788,1.5092821206665,0.0147149323563345,0.214157944822632,0.00000398911459778364,1.15326350224274,6080.46475826826,,fit_ok,26,18,450.858330529978,3,18,0.0000000000000000407168277071757,0.000000000000461442058642921,-0.213432975306877,0.00710745405897914,0.0108675877125521,0.30532668593152,0.932472477220026,0.904731857508031,0.222362122299597,6080.46475826826,,0.212542667125295,0.000000000000000133971497617159,0.916769859708321,0.0000000000941341799631559,DD_to_IHD,DD_to_IHD,Residual serial correlation flag,MHL,TRUE
Republic of the Niger,30,29,2,,,0.99,0.99,0.936264363565627,0.99,fit_ok,27,21,1.03866527150105,2,21,0.37141043655582,0.613796538204085,-1.70162044633665,1.64319307655598,2.9176550798293,0.0458458710672538,0.00732465776079453,0.000184348654591447,395.674648223014,2662.64110783412,,fit_ok,27,21,1510.72053329905,2,21,0.0000000000000000000000203924667254448,0.0121139277032091,0.577202301571375,0.015708503417143,0.203287096074237,0.302287877350846,0.432974624446306,0.245798566995515,12.9299440748925,2662.64110783412,,0.718816670460909,0.000000000000000000000143450455585887,0.916769859708321,0.157781117356396,DD_to_IHD,Neither,Residual serial correlation flag,NER,FALSE
Republic of the Philippines,30,29,2,,,0.485147614041618,0.99,0.493088934274203,0.975691078858367,fit_ok,27,21,0.334502921887475,2,21,0.719437770140401,0.699564690110444,0.489195672784051,0.709215414571519,0.694999945692574,0.347066317093967,0.556320344378239,0.0000000438263110720958,1.57983866844148,982.006529992587,,fit_ok,27,21,1300.44469689775,2,21,0.0000000000000000000000972415211833396,0.0438408596815622,-0.601151695222217,0.0169449518914096,0.400771707313325,0.0802037470973057,0.25018132672518,0.100137265487993,22.921489189717,982.006529992587,,0.784841203789528,0.00000000000000000000066124234404671,0.916769859708321,0.365616623123299,DD_to_IHD,Neither,Influence flag,PHL,FALSE
Republic of the Union of Myanmar,30,29,2,,,0.967256223736927,0.99,0.516150965927978,0.711753168877116,fit_ok,27,21,1.2466461509207,2,21,0.307887340184415,0.499928227001407,1.77133474245763,1.54829437297635,1.90439189040877,0.357577341065915,0.311166602807122,0.000000518428001400693,19.9611529438806,746.181400113216,,fit_ok,27,21,682.460174597938,2,21,0.0000000000000000000785327389175809,0.426038572488919,-0.394130282084692,0.0112139284347059,0.383053266369682,0.0041814730161662,0.113285858489271,0.960378126429428,73.7772514094406,746.181400113216,,0.718816670460909,0.000000000000000000350131100596873,0.916769859708321,0.897107372940375,DD_to_IHD,Neither,Residual serial correlation flag,MMR,FALSE
Romania,30,29,2,,,0.0164509478889367,0.99,0.270826308461878,0.99,fit_ok,27,21,1.6381328581598,2,21,0.218219134661923,0.625441047161794,-1.88754360494322,1.32293732058999,1.98404274413087,0.361542491236829,0.0179709666076469,0.000504882562138953,8.30497786648274,1311.33791628917,,fit_ok,27,21,4.5591381537047,2,21,0.0226770420741012,0.982761707332483,0.0364102083721151,0.0120591268042465,0.327345486546817,0.00153154165203609,0.517524363851933,0.240766114249496,14.8886321661967,1311.33791628917,,0.718816670460909,0.0257006476839814,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Residual serial correlation flag,ROU,FALSE
Russian Federation,30,29,2,,,0.01,0.99,0.291889316486407,0.955874714526753,fit_ok,27,21,1.02610402764168,2,21,0.375682550226612,0.52681656415276,0.322335893216366,0.640590839151158,0.625529187893029,0.776166582695563,0.231551045073767,0.000000677164871688339,6.00481051711212,920.228371424239,,fit_ok,27,21,4.81539597225668,2,21,0.0189950844057779,0.970528181646901,-0.0365850589819427,0.0118141628935291,0.222137286071443,0.00584929429962454,0.505923348245195,0.0635431986692159,7.21980500670229,920.22837142424,,0.718816670460909,0.0217696472965095,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Residual serial correlation flag,RUS,FALSE
Saint Kitts and Nevis,30,29,2,,,0.01,0.99,0.01,0.955246707834134,fit_ok,27,21,2.47349111589758,2,21,0.108490228328662,0.634721020118049,-3.68150320085712,2.70161667924559,3.95728861059814,0.264627220265007,0.00294268031508391,0.00237505405857913,52.9408186350784,717.920104943653,,fit_ok,27,21,26.3008811124585,2,21,0.00000190974931066612,0.35799415816704,0.113232107329421,0.0172289012980083,0.786742693554599,0.959150794045779,0.628086704724891,0.490016690803533,761.660303692023,717.920104943652,,0.718816670460909,0.00000284371430201378,0.916769859708321,0.839434577770991,DD_to_IHD,Neither,Influence flag,KNA,TRUE
Saint Lucia,30,29,3,,,0.167421802491576,0.99,0.308895005261505,0.975748678822936,fit_ok,26,18,0.651764310298858,3,18,0.592108827689608,0.815673078791398,-17.9631430371416,14.3757903234193,18.751530379003,0.0745800650723747,0.294695314081472,0.0000116568871292869,363.220725054041,2857.93520556629,,fit_ok,26,18,13.7824634333776,3,18,0.0000652480689943209,0.807893393817814,0.15165297932598,0.076397461340328,0.354783154994537,0.0164232161562186,0.281205342604382,0.000258379862754762,76.5732212803392,2857.93520556629,,0.729734302009361,0.0000869974253257612,0.916769859708321,0.982769082827713,DD_to_IHD,Neither,Residual serial correlation flag,LCA,TRUE
Saint Vincent and the Grenadines,30,29,3,,,0.0228612052986212,0.99,0.0258554724396628,0.99,fit_ok,26,18,0.90114846355506,3,18,0.459898989551174,0.843532242014408,-13.8546000390574,11.2286469393336,17.1474260425595,0.0541494459491213,0.115050652908615,0.0000655026254625316,439.576571153097,3279.07974571117,,fit_ok,26,18,1.25629563213469,3,18,0.31902939270855,0.946329457966827,0.0274877321113384,0.0592175493201371,1.00323377445622,0.995980074918646,0.0908972277573238,0.00296931393185866,727.909231687157,3279.07974571116,,0.718816670460909,0.330365462500225,0.916769859708321,0.998138144554251,Neither,Neither,Influence flag,VCT,TRUE
Slovak Republic,30,29,2,,,0.0212507318411274,0.99,0.236894561585366,0.99,fit_ok,27,21,0.523705599952965,2,21,0.599857057615173,0.677253164829248,-0.273309540916388,0.308470804082493,0.312176501381299,0.334060205835919,0.450715358463897,0.0000000501337038772433,1.72474035379987,848.754793257023,,fit_ok,27,21,163.464776537248,2,21,0.000000000000157631766678678,0.248294729040452,-0.168349166460558,0.0157489283424153,0.492638739152431,0.0443160181124056,0.188126862130651,0.00213401216402839,15.4861550655425,848.754793257024,,0.732759519482008,0.00000000000036131326294888,0.916769859708321,0.816846289062876,DD_to_IHD,Neither,Residual serial correlation flag,SVK,FALSE
Socialist Republic of Viet Nam,30,29,2,,,0.680307219525411,0.99,0.934016706611497,0.99,fit_ok,27,21,5.52460373276873,2,21,0.0118092142761879,0.514883993069605,0.477323138793128,0.240374670710509,0.565543074061477,0.16817686912506,0.275652710048708,0.000000529602361719867,17.4623093890922,851.589938242215,,fit_ok,27,21,354.527832035701,2,21,0.000000000000000065775606283097,0.686488065642369,-0.589558783288006,0.0334414203774632,1.17421646585717,0.0463288082533111,0.718683822386837,0.663623099123998,133.268278031281,851.589938242215,,0.369436598152389,0.000000000000000206434210488489,0.916769859708321,0.965817692352022,DD_to_IHD,Neither,Residual serial correlation flag,VNM,FALSE
Solomon Islands,30,29,3,,,0.909070828158473,0.99,0.99,0.99,fit_ok,26,18,1.18382883221501,3,18,0.343767897759116,0.746059563443859,0.63682628061063,0.460822177866731,0.840995392012211,0.00430674125057083,0.024923652991334,0.00335126589830459,2.1024090062757,1901.58718801699,,fit_ok,26,18,855.944941135368,3,18,0.000000000000000000134806071944747,0.432635658933061,-1.52894807662588,0.0635082686284151,1.78177543708322,0.344260519825395,0.51287889724751,0.82162130991008,120.396204191311,1901.58718801699,,0.718816670460909,0.000000000000000000572925805765175,0.916769859708321,0.897107372940375,DD_to_IHD,Neither,Residual serial correlation flag,SLB,TRUE
State of Eritrea,30,29,3,,,0.99,0.99,0.952957543379449,0.99,fit_ok,26,18,3.05719002645633,3,18,0.0548813683338618,0.721193876030661,2.01559152904277,2.1767902084905,2.6652826434408,0.0391375755621574,0.00349874270629374,0.0197313535787311,5.16328849121951,5420.85431866255,,fit_ok,26,18,825.263674528557,3,18,0.000000000000000000186777870901226,0.776142395898784,0.53539597101391,0.0125424755878147,0.706275754249876,0.234429069540254,0.9737394235428,0.859517413449707,482.720234839069,5420.85431866254,,0.486773875656861,0.000000000000000000777605829874492,0.916769859708321,0.982769082827713,DD_to_IHD,Neither,Residual serial correlation flag,ERI,FALSE
State of Israel,30,29,2,,,0.124794556077276,0.803419429563142,0.01,0.99,fit_ok,27,21,0.615905513942437,2,21,0.549625344828604,0.562641807853066,0.247960590024436,0.545021225591751,0.557212173174701,0.552104996650093,0.781087773594366,0.0000000180666417762447,15.2616556194248,1591.03109711745,,fit_ok,27,21,19.702698686747,2,21,0.0000152057296727037,0.112897590697586,0.0785171726628402,0.013972573519501,0.0433668290066363,0.125728892224956,0.117692869565839,0.775316839670094,0.290937370195733,1591.03109711745,,0.723377873193775,0.0000215414503696636,0.916769859708321,0.580725411543761,DD_to_IHD,Neither,Influence flag,ISR,FALSE
State of Kuwait,30,29,2,,,0.79975197551626,0.99,0.99,0.99,fit_ok,27,21,0.583453328991426,2,21,0.566759910716297,0.697484679264898,0.720470549560229,1.21147706534354,1.19796603920882,0.31712092757572,0.304194083002667,0.000000370074423619564,1.09879213883056,1050.47197922123,,fit_ok,27,21,569.634892964012,2,21,0.000000000000000000507496757661896,0.222796269468833,0.376112866728701,0.0112352538474737,0.544212955579572,0.10113961982366,0.743242351006687,0.415894160760351,121.317979533724,1050.47197922123,,0.72919300389818,0.0000000000000000019533837464722,0.916769859708321,0.816846289062876,DD_to_IHD,Neither,Influence flag,KWT,FALSE
State of Libya,30,29,3,,,0.954910738819853,0.99,0.979931012455765,0.99,fit_ok,26,18,1.82536656654464,3,18,0.178667957527507,0.819937357142728,0.545133449693894,2.55739380459095,2.9175065156686,0.272377519297356,0.0274058448640497,0.00478974796870072,127.432442825236,4824.86920740897,,fit_ok,26,18,3479.19541594233,3,18,0.000000000000000000000000467744799027234,0.714234293687062,0.263115012238578,0.00712630296172303,0.999491967006369,0.143901616349882,0.995249762212199,0.000157270480402021,834.993345621776,4824.86920740897,,0.718816670460909,0.00000000000000000000000636132926677038,0.916769859708321,0.967016766223358,DD_to_IHD,Neither,Influence flag,LBY,FALSE
State of Qatar,30,29,2,,,0.470656522999808,0.99,0.0274912846559677,0.99,fit_ok,27,21,0.979041254579786,2,21,0.392173879955446,0.619488884754742,-9.28944479686564,6.65348570459337,9.49896818847987,0.554181464609965,0.023426105478574,0.000181695781034698,3.46022032022756,2013.42901568266,,fit_ok,27,21,8.95839480493623,2,21,0.00153767313333969,0.574121702106551,0.0434200394254234,0.0373566534100907,0.0667806640643446,0.500934744553045,0.145439873133273,0.284828296488629,1.8019047215386,2013.42901568266,,0.718816670460909,0.00187835520479819,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Influence flag,QAT,FALSE
Sultanate of Oman,30,29,2,,,0.252260235590436,0.99,0.01,0.936842698622767,fit_ok,27,21,0.53435974654635,2,21,0.593803402615461,0.664470788821619,1.57002274576453,1.60487454689459,1.74109842651993,0.558682236257594,0.676925039287047,0.0000000142926428676594,204.808834602698,574.450306486151,,fit_ok,27,21,26.7299430070653,2,21,0.00000169089928575554,0.987757053664732,-0.0250179578421768,0.00624724585254339,0.656036948035953,0.406099061087457,0.461751913214472,0.0249985413085862,667.220895532797,574.45030648615,,0.729734302009361,0.00000255513669847504,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Influence flag,OMN,FALSE
Swiss Confederation,30,29,3,,,0.0402652339298851,0.714989931523426,0.0121112996916155,0.334986733442481,fit_ok,26,18,2.5566477493689,3,18,0.0874287671410662,0.666240480605423,3.29191806466895,2.57891782088569,4.53813607152359,0.506531470607147,0.0983808955923672,0.00590632978848616,8.10270786421093,2913.51843141287,,fit_ok,26,18,2.53628749009944,3,18,0.0891373397154609,0.290559535619793,0.0113348296015396,0.0227635316094697,0.154941941898663,0.211187859957105,0.209035353813643,0.130976467884797,3.62871187430384,2913.51843141287,,0.660572907288055,0.0962117317563705,0.916769859708321,0.827630372655187,Neither,Neither,Influence flag,CHE,FALSE
Syrian Arab Republic,30,29,3,,,0.258381253647087,0.99,0.895851387951799,0.99,fit_ok,26,18,0.387109377873266,3,18,0.76362443342567,0.836898916788735,-3.20650638299022,7.98293783324399,16.4262613371492,0.0116426174299381,0.156180205350463,0.0000258863584049973,1020.56334271977,3273.18516880702,,fit_ok,26,18,46.6610317074521,3,18,0.0000000108015339385801,0.576777163594266,-0.048609515227369,0.0197005893148789,0.545605393694948,0.319371280252224,0.111196067371272,0.0130794578821116,788.777635620767,3273.18516880704,,0.807147069527652,0.0000000176281033877627,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Residual serial correlation flag,SYR,FALSE
Taiwan (Province of China),30,29,3,,,0.99,0.104954616689795,0.97942931685867,0.362862321790743,fit_ok,26,18,2.24096742579185,3,18,0.118450019489734,0.607120523515563,0.410648740907068,0.643448294616553,0.762670062435698,0.356715016076199,0.0260947405435275,0.0021423324473332,4.52414834800972,2408.82720702836,,fit_ok,26,18,1405.04752499577,3,18,0.00000000000000000000159838907486739,0.495907194781697,2.48434397637897,0.0412104986040848,1.84214127968566,0.0112163942030622,0.573579300558337,0.0130228836393274,86.5451225180737,2408.82720702835,,0.718816670460909,0.00000000000000000000881273976413374,0.916769859708321,0.945467922761366,DD_to_IHD,Neither,Residual serial correlation flag,TWN,FALSE
Togolese Republic,30,29,3,,,0.948036826140168,0.941016096868817,0.99,0.99,fit_ok,26,18,0.989961130595113,3,18,0.419801536071511,0.828522046462784,8.52718728681061,6.73589396347929,9.12759364136237,0.158701175395819,0.0201526120704893,0.00311325483671906,16.7137743152319,3982.52739531014,,fit_ok,26,18,6.40047993324977,3,18,0.00384571821574358,0.521485847372605,0.0287061169539455,0.0174158232951004,0.360821357328663,0.61587802438699,0.0253715772915237,0.100130177203008,377.010713476896,3982.52739531013,,0.718816670460909,0.00456120067448657,0.916769859708321,0.952675610449615,DD_to_IHD,Neither,Influence flag,TGO,FALSE
Tokelau,30,29,3,,,0.232176747637571,0.984768612668881,0.0125399512406746,0.99,fit_ok,26,18,4.42666933158796,3,18,0.016906497389431,0.825522244104858,-3.14722558450157,2.04264901465805,3.83930323895284,0.169012303295147,0.264285286049023,0.105989684579687,557.727741000922,4710.40284604225,,fit_ok,26,18,12.5915926470718,3,18,0.000112704561325628,0.971975423125107,0.327698188091287,0.0797423742418249,0.973344223575329,0.0987763859355746,0.591929169476097,0.85974853774148,152.558964268907,4710.40284604225,,0.393237799679801,0.000148333745228568,0.916769859708321,0.998138144554251,DD_to_IHD,Neither,Influence flag,TKL,TRUE
