location_name,sex_name,n_age_groups,correlation,p_value,fdr_pvalue,bh_family,small_island_excluded,fdr_pvalue_SID_excluded,significant_full_BH,significant_SID_excluded_BH,bh_family_SID_excluded
Togolese Republic,Male,20,0.797141266486532,0.0000257620763027793,0.000298485551471546,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.000261723544213102,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Turkmenistan,Female,20,0.569286643799182,0.00879613573844698,0.0407820838782542,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0358611687798223,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Turkmenistan,Male,20,0.679122554135007,0.0009918755177446,0.00355765136693744,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00298214893993286,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
Ukraine,Female,20,0.371213847295356,0.107089469241261,0.202280108566826,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.207649092797079,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
Ukraine,Male,20,0.619617703528593,0.00357108164328959,0.00971334206974769,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00835002913651537,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
United Arab Emirates,Female,20,-0.193468066873086,0.4137745392845,0.574217727986652,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.609168071724403,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
United Arab Emirates,Male,20,0.00170345177450382,0.994313120577629,0.994313120577629,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.994313120577629,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
United Kingdom of Great Britain and Northern Ireland,Female,20,-0.0532559700151787,0.823543227605336,0.889486147948059,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.897459986300938,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
United Kingdom of Great Britain and Northern Ireland,Male,20,0.02182618832742,0.927226388169989,0.951809873974256,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.958626694118266,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
United Mexican States,Female,20,0.115230770324788,0.628554167222967,0.74152374619447,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.757467828526861,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
United Mexican States,Male,20,0.660526769283911,0.00152419182023147,0.00509729723487245,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00425169297222463,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
United Republic of Tanzania,Female,20,0.628719127750161,0.00298499307106475,0.0169149607360336,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.0153101257515902,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
United Republic of Tanzania,Male,20,0.735690171435135,0.000218242148680031,0.00120328103596558,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.00102060298941544,TRUE,TRUE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
United States of America,Female,20,-0.440616207625646,0.0518431057632574,0.127421609345837,2021 country-level Pearson correlations across 20 age groups within Female (m=204),FALSE,0.124894754793302,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Female after cartographic/SIDS exclusion (m=159)
United States of America,Male,20,-0.386536302491889,0.0922774673506208,0.145927157670749,2021 country-level Pearson correlations across 20 age groups within Male (m=204),FALSE,0.139734450559512,FALSE,FALSE,2021 country-level Pearson correlations across 20 age groups within Male after cartographic/SIDS exclusion (m=159)
