"location_name","origin","specification","model","n_train","n_forecast","future_SDI","status","message","roots","p_IHD","d_IHD","q_IHD","p_DD","d_DD","q_DD","clip_low_IHD","clip_high_IHD","clip_low_DD","clip_high_DD","zero_floor_IHD","zero_floor_DD","residual_lb_IHD","residual_lb_DD","warning"
"Republic of Yemen",2021,"Original","VARX",30,9,0.45038,"ok","",0.994545840890923,2,,,2,,,3,0,0,0,0,0,0.00280461177418589,0.764042022529389,""
"Republic of Zambia",2021,"Original","VARX",30,9,0.50595,"ok","",1.70828103198152,2,,,2,,,0,7,0,7,0,0,0.00694171894545736,0.887027822056727,""
"Republic of Zimbabwe",2021,"Original","VARX",30,9,0.47382,"ok","",1.01911904599504,2,,,2,,,5,0,0,0,0,0,5.56833142040247e-07,0.869039934641102,""
"Republic of the Congo",2021,"Original","VARX",30,9,0.58308,"ok","",1.30005183665279,2,,,2,,,0,0,0,6,0,0,0.0086098169394031,0.945647217384882,""
"Republic of the Gambia",2021,"Original","VARX",30,9,0.40971,"ok","",0.998259704264101,2,,,2,,,0,0,0,0,0,0,0.0336243106370187,0.93238946866422,""
"Republic of the Marshall Islands",2021,"Original","VARX",30,9,0.57409,"ok","",2.29042792489369,2,,,2,,,9,0,0,8,0,0,0.000472147479885887,0.0365065882713032,""
"Republic of the Niger",2021,"Original","VARX",30,9,0.16807,"ok","",1.47388076670346,2,,,2,,,6,0,3,2,0,0,0.000425244788395673,0.866785535972366,""
"Republic of the Philippines",2021,"Original","VARX",30,9,0.65122,"ok","",1.13304657361625,2,,,2,,,9,0,0,6,0,0,0.00012521790892317,0.945836408222851,""
"Republic of the Union of Myanmar",2021,"Original","VARX",30,9,0.5339,"ok","",1.49665471196035,2,,,2,,,9,0,0,8,0,0,3.24649055805093e-06,0.932196859205469,""
"Romania",2021,"Original","VARX",30,9,0.76845,"ok","",2.39872115446807,2,,,2,,,5,2,5,4,0,0,0.000125688084463893,0.979317083874867,""
"Russian Federation",2021,"Original","VARX",30,9,0.80854,"ok","",1.19926951945483,2,,,2,,,2,0,0,6,0,0,1.50068892625921e-05,0.829321788520918,""
"Saint Kitts and Nevis",2021,"Original","VARX",30,9,0.75499,"ok","",1.14657001565198,2,,,2,,,0,0,1,0,0,0,0.0234435918814546,0.996921778643608,""
"Saint Lucia",2021,"Original","VARX",30,9,0.67251,"ok","",1.86974521396855,2,,,2,,,9,0,0,8,0,0,0.0206765594289801,0.882196548146458,""
"Saint Vincent and the Grenadines",2021,"Original","VARX",30,9,0.6372,"ok","",1.93187846531148,2,,,2,,,9,0,0,8,0,0,0.189686013246748,0.769592914178693,""
"Slovak Republic",2021,"Original","VARX",30,9,0.81061,"ok","",1.81315522016787,2,,,2,,,8,0,0,8,0,0,0.00032465281224181,0.790700170720476,""
"Socialist Republic of Viet Nam",2021,"Original","VARX",30,9,0.62793,"ok","",3.96228156430693,2,,,2,,,9,0,0,9,0,0,2.09639450943211e-06,0.428887681004405,""
"Solomon Islands",2021,"Original","VARX",30,9,0.42936,"ok","",2.33832700809822,2,,,2,,,9,0,0,8,0,0,0.00324764568863767,0.71377731736543,""
"State of Eritrea",2021,"Original","VARX",30,9,0.40386,"ok","",1.96267885848055,2,,,2,,,0,6,0,7,0,0,9.19568366453127e-07,0.998426241556358,""
"State of Israel",2021,"Original","VARX",30,9,0.80901,"ok","",0.996041812829013,2,,,2,,,9,0,0,0,0,0,0.0285156325539089,0.862635474976135,""
"State of Kuwait",2021,"Original","VARX",30,9,0.84665,"ok","",1.47896726389813,2,,,2,,,0,4,0,6,0,0,8.9948426677755e-05,0.700776925448575,""
"State of Libya",2021,"Original","VARX",30,9,0.72577,"ok","",1.80405747467824,2,,,2,,,0,6,0,8,0,0,5.48457049865947e-05,0.936863274968501,""
"State of Qatar",2021,"Original","VARX",30,9,0.84686,"ok","",1.34773357178662,2,,,2,,,0,0,0,7,0,0,0.28655531811805,0.979646468727681,""
"Sultanate of Oman",2021,"Original","VARX",30,9,0.77339,"ok","",1.64907747418245,2,,,2,,,9,0,0,7,0,0,1.2935934148306e-05,0.909553446280865,""
"Swiss Confederation",2021,"Original","VARX",30,9,0.93306,"ok","",0.954949400851456,2,,,2,,,0,0,0,0,0,0,9.2039001890587e-05,0.448583602704459,""
"Syrian Arab Republic",2021,"Original","VARX",30,9,0.623,"ok","",1.57507312595985,2,,,2,,,9,0,0,7,0,0,0.000129885190095158,0.720869696542577,""
"Taiwan (Province of China)",2021,"Original","VARX",30,9,0.87475,"ok","",1.33442000376455,2,,,2,,,0,7,0,3,0,0,0.000748833638322899,0.952884413317374,""
"Togolese Republic",2021,"Original","VARX",30,9,0.40853,"ok","",1.98493678189177,2,,,2,,,0,3,0,7,0,0,7.01529268939405e-05,0.55744505106185,""
"Tokelau",2021,"Original","VARX",30,9,0.68643,"ok","",1.90800454280338,2,,,2,,,0,5,0,8,0,0,0.624623041301314,0.999602019083534,""
"Turkmenistan",2021,"Original","VARX",30,9,0.68216,"ok","",1.58002713016302,2,,,2,,,7,0,0,7,0,0,4.48538775196239e-05,0.797035231933131,""
"Tuvalu",2021,"Original","VARX",30,9,0.57662,"ok","",3.06288250069833,2,,,2,,,0,5,0,8,0,0,0.646464539350196,0.977004763804294,""
"Ukraine",2021,"Original","VARX",30,9,0.76077,"ok","",1.95419507030813,2,,,2,,,9,0,0,8,0,0,0.0215085974064615,0.979490170915456,""
"Union of the Comoros",2021,"Original","VARX",30,9,0.47598,"ok","",1.52151567791965,2,,,2,,,0,0,0,7,0,0,0.0106111279679676,0.968842601304447,""
"United Arab Emirates",2021,"Original","VARX",30,9,0.84932,"ok","",1.25112822671272,2,,,2,,,0,3,0,7,0,0,1.47018997420645e-06,0.932023905002094,""
"United Kingdom of Great Britain and Northern Ireland",2021,"Original","VARX",30,9,0.859,"ok","",1.05098801633954,2,,,2,,,0,0,0,0,0,0,0.0138695314397206,0.908675924371035,""
"United Mexican States",2021,"Original","VARX",30,9,0.66458,"ok","",1.14332747986077,2,,,2,,,6,0,1,0,0,0,3.63713756771356e-05,0.981860380897353,""
"United Republic of Tanzania",2021,"Original","VARX",30,9,0.44657,"ok","",1.57062404544886,2,,,2,,,0,4,0,7,0,0,0.00852759194382902,0.873977152540999,""
"United States Virgin Islands",2021,"Original","VARX",30,9,0.82183,"ok","",1.77593383690671,2,,,2,,,7,0,0,8,0,0,0.0851184335096036,0.610610783132783,""
"United States of America",2021,"Original","VARX",30,9,0.86245,"ok","",1.00793237590932,2,,,2,,,8,0,0,0,0,0,0.000466446671464116,0.9987611019222,""
"American Samoa",2021,"Original","ARIMAX",30,9,0.72373,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.993669398169138,0.799414820045406,""
"Antigua and Barbuda",2021,"Original","ARIMAX",30,9,0.74989,"ok","",,3,0,0,2,0,0,0,0,0,0,0,0,0.962244959623199,0.999761142248376,""
"Arab Republic of Egypt",2021,"Original","ARIMAX",30,9,0.60679,"ok","",,1,0,0,1,0,0,0,0,0,0,0,0,0.00198088021300291,0.987641654760029,""
"Argentine Republic",2021,"Original","ARIMAX",30,9,0.72312,"ok","",,1,0,0,0,0,1,0,0,0,0,0,0,1.92068583260152e-14,0.998942845274406,""
"Australia",2021,"Original","ARIMAX",30,9,0.84425,"ok","",,4,0,0,1,0,0,0,0,0,0,0,0,0.965045846671446,0.931171558525505,""
"Barbados",2021,"Original","ARIMAX",30,9,0.74675,"ok","",,2,0,0,1,0,1,0,0,0,0,0,0,0.369186071113109,0.914984331123428,""
"Belize",2021,"Original","ARIMAX",30,9,0.61023,"ok","",,2,0,0,0,0,1,0,0,0,0,0,0,0.016928592885004,0.998157303681649,""
"Bermuda",2021,"Original","ARIMAX",30,9,0.82137,"ok","",,2,0,1,2,0,0,0,0,0,0,0,0,0.7437988709997,0.999851244887466,""
"Bolivarian Republic of Venezuela",2021,"Original","ARIMAX",30,9,0.59651,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.953713804127862,0.980907335601932,""
"Bosnia and Herzegovina",2021,"Original","ARIMAX",30,9,0.72308,"ok","",,2,0,2,1,0,1,0,0,0,0,0,0,0.75388161245425,0.993983247388331,""
"Brunei Darussalam",2021,"Original","ARIMAX",30,9,0.81023,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.996545965335038,0.988013637145651,""
"Burkina Faso",2021,"Original","ARIMAX",30,9,0.28512,"ok","",,3,0,0,3,0,0,0,0,0,0,0,0,0.874762579610636,0.998932504766031,""
"Canada",2021,"Original","ARIMAX",30,9,0.87317,"ok","",,0,0,0,2,0,0,0,0,0,0,0,0,3.19262394299358e-11,0.999721689539182,""
"Central African Republic",2021,"Original","ARIMAX",30,9,0.30917,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.991599028637353,0.999998100335711,""
"Commonwealth of Dominica",2021,"Original","ARIMAX",30,9,0.74697,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.552834634198252,0.99972561960701,""
"Commonwealth of the Bahamas",2021,"Original","ARIMAX",30,9,0.80502,"ok","",,3,0,0,1,0,0,0,0,0,0,0,0,0.938218684845886,0.911498705830227,""
"Cook Islands",2021,"Original","ARIMAX",30,9,0.77911,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.890259947384012,0.700377756716672,""
"Czech Republic",2021,"Original","ARIMAX",30,9,0.82845,"ok","",,2,0,2,1,0,1,0,0,0,0,0,0,0.120307893825575,0.998889841842147,""
"Democratic People's Republic of Korea",2021,"Original","ARIMAX",30,9,0.56985,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.983105510691072,0.999769337515911,""
"Democratic Republic of Sao Tome and Principe",2021,"Original","ARIMAX",30,9,0.50541,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.933983284440346,0.988820225530282,""
"Democratic Republic of Timor-Leste",2021,"Original","ARIMAX",30,9,0.44467,"ok","",,1,0,1,2,0,2,0,0,0,0,0,0,0.415580442457957,0.99958794793352,""
"Democratic Republic of the Congo",2021,"Original","ARIMAX",30,9,0.38318,"ok","",,0,2,0,1,0,0,0,0,0,0,0,0,0.960365281310387,0.999193381367876,""
"Democratic Socialist Republic of Sri Lanka",2021,"Original","ARIMAX",30,9,0.70153,"ok","",,2,0,0,2,0,1,0,0,0,0,0,0,0.999927654185525,0.999597527843486,""
"Dominican Republic",2021,"Original","ARIMAX",30,9,0.61939,"ok","",,3,0,1,1,0,0,0,0,0,0,0,0,0.725065796955391,0.998587832295176,""
"Eastern Republic of Uruguay",2021,"Original","ARIMAX",30,9,0.71928,"ok","",,2,0,1,2,0,1,0,0,0,0,0,0,0.375040480698134,0.91971078154535,""
"Federal Democratic Republic of Ethiopia",2021,"Original","ARIMAX",30,9,0.35882,"ok","",,1,0,1,2,0,0,0,0,0,0,0,0,0.75552773046634,0.999603029340143,""
"Federal Democratic Republic of Nepal",2021,"Original","ARIMAX",30,9,0.43317,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.99986296659699,0.78144659395256,""
"Federal Republic of Germany",2021,"Original","ARIMAX",30,9,0.90296,"ok","",,3,0,0,0,0,2,0,0,0,0,0,0,0.866903023725774,0.998272595708885,""
"Federal Republic of Nigeria",2021,"Original","ARIMAX",30,9,0.50339,"ok","",,1,0,0,1,0,0,0,0,0,0,0,0,0.649768266944381,0.788556882130563,""
"Federal Republic of Somalia",2021,"Original","ARIMAX",30,9,0.07769,"ok","",,2,0,1,2,0,0,0,0,0,0,0,0,0.999200723024379,0.936927964554885,""
"Federated States of Micronesia",2021,"Original","ARIMAX",30,9,0.58753,"ok","",,1,0,1,1,0,0,0,0,0,0,0,0,0.195660609550258,0.641208448388192,""
"Federative Republic of Brazil",2021,"Original","ARIMAX",30,9,0.65304,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.381173350631245,0.974360343830821,""
"French Republic",2021,"Original","ARIMAX",30,9,0.83836,"ok","",,1,0,1,0,0,1,0,0,0,0,0,0,0.990251824568556,0.946935881741708,""
"Gabonese Republic",2021,"Original","ARIMAX",30,9,0.63469,"ok","",,1,0,0,2,0,0,0,0,0,0,0,0,0.93352353565368,0.999972663531075,""
"Georgia",2021,"Original","ARIMAX",30,9,0.73247,"ok","",,0,2,0,0,0,2,0,0,0,0,0,0,0.989919469053665,0.988832791227769,""
"Grand Duchy of Luxembourg",2021,"Original","ARIMAX",30,9,0.88443,"ok","",,2,0,2,1,0,0,0,0,0,0,0,0,0.366957493252938,0.997228057105755,""
"Greenland",2021,"Original","ARIMAX",30,9,0.82621,"ok","",,3,0,0,0,0,1,0,0,0,0,0,0,0.72495788439435,0.980631324036032,""
"Grenada",2021,"Original","ARIMAX",30,9,0.66899,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.755139504478467,0.998705724008524,""
"Guam",2021,"Original","ARIMAX",30,9,0.80398,"ok","",,2,0,2,2,0,0,0,0,0,0,0,0,0.811199137170153,0.999961802115431,""
"Hashemite Kingdom of Jordan",2021,"Original","ARIMAX",30,9,0.72531,"ok","",,1,0,1,2,0,0,0,0,0,0,0,0,0.808690671640107,0.99978852898764,""
"Hellenic Republic",2021,"Original","ARIMAX",30,9,0.79185,"ok","",,2,0,1,2,0,0,0,0,0,0,0,0,0.876030316498055,0.981539167771577,""
"Hungary",2021,"Original","ARIMAX",30,9,0.79075,"ok","",,2,0,0,1,0,1,0,0,0,0,0,0,0.999107084055792,0.922638018632525,""
"Independent State of Papua New Guinea",2021,"Original","ARIMAX",30,9,0.4178,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.999965065243959,0.999742336099128,""
"Independent State of Samoa",2021,"Original","ARIMAX",30,9,0.59339,"ok","",,2,0,2,0,0,0,0,0,0,0,0,0,0.998933856508067,0.0500911646469013,""
"Ireland",2021,"Original","ARIMAX",30,9,0.87375,"ok","",,3,0,1,1,0,0,0,0,0,0,0,0,0.7078702486489,0.877872222616514,""
"Islamic Republic of Afghanistan",2021,"Original","ARIMAX",30,9,0.3372,"ok","",,2,0,2,0,0,1,0,0,0,0,0,0,0.303135424621964,0.984659080196712,""
"Islamic Republic of Iran",2021,"Original","ARIMAX",30,9,0.69721,"ok","",,3,0,0,1,0,0,0,0,0,0,0,0,0.961730846011186,0.995660163924746,""
"Islamic Republic of Mauritania",2021,"Original","ARIMAX",30,9,0.49895,"ok","",,1,0,1,1,0,0,0,0,0,0,0,0,0.420328830116941,0.997623612748834,""
"Islamic Republic of Pakistan",2021,"Original","ARIMAX",30,9,0.50403,"ok","",,2,0,2,1,0,0,0,0,0,0,0,0,0.957803380765057,0.979994580944251,""
"Jamaica",2021,"Original","ARIMAX",30,9,0.68326,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.998779075681303,0.996006876284306,""
"Japan",2021,"Original","ARIMAX",30,9,0.87124,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.702272954506747,0.999507068832268,""
"Kingdom of Bahrain",2021,"Original","ARIMAX",30,9,0.75304,"ok","",,1,0,2,2,0,0,0,0,0,0,0,0,0.761806320130724,0.999843505536729,""
"Kingdom of Belgium",2021,"Original","ARIMAX",30,9,0.85365,"ok","",,0,0,0,0,0,1,0,0,0,0,0,0,5.99076344087734e-12,0.94978400849276,""
"Kingdom of Bhutan",2021,"Original","ARIMAX",30,9,0.47306,"ok","",,1,0,1,2,0,0,0,0,0,0,0,0,0.680658021454886,0.789373962252628,""
"Kingdom of Cambodia",2021,"Original","ARIMAX",30,9,0.47362,"ok","",,2,0,1,2,0,1,0,0,0,0,0,0,0.997220793212482,0.890910926508437,""
"Kingdom of Denmark",2021,"Original","ARIMAX",30,9,0.89642,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.992233364258338,0.999398261014383,""
"Kingdom of Eswatini",2021,"Original","ARIMAX",30,9,0.58546,"ok","",,2,0,0,0,0,2,0,0,0,0,0,0,0.997450592491173,0.963615803765205,""
"Kingdom of Lesotho",2021,"Original","ARIMAX",30,9,0.51039,"ok","",,2,0,0,0,0,3,0,0,0,0,0,0,0.971517989585065,0.962660624769337,""
"Kingdom of Morocco",2021,"Original","ARIMAX",30,9,0.5627,"ok","",,1,0,0,0,0,1,0,0,0,0,0,0,0.00118418895593608,0.99999201486857,""
"Kingdom of Norway",2021,"Original","ARIMAX",30,9,0.91613,"ok","",,2,0,2,2,0,0,0,0,0,0,0,0,0.424121155455904,0.992102705197332,""
"Kingdom of Saudi Arabia",2021,"Original","ARIMAX",30,9,0.81514,"ok","",,1,0,0,0,0,1,0,0,0,0,0,0,0,0.999981144531593,""
"Kingdom of Spain",2021,"Original","ARIMAX",30,9,0.76928,"ok","",,4,0,0,1,0,0,0,0,0,0,0,0,0.551211806605623,0.856349089038632,""
"Kingdom of Sweden",2021,"Original","ARIMAX",30,9,0.88688,"ok","",,0,0,0,0,0,1,0,0,0,0,0,0,0.00200857131759624,0.967994981737153,""
"Kingdom of Thailand",2021,"Original","ARIMAX",30,9,0.68255,"ok","",,2,0,1,2,0,1,0,0,0,0,0,0,0.591405553518045,0.991542193558112,""
"Kingdom of Tonga",2021,"Original","ARIMAX",30,9,0.62635,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.949573869889728,0.692872639446304,""
"Kingdom of the Netherlands",2021,"Original","ARIMAX",30,9,0.88846,"ok","",,3,0,1,1,0,0,0,0,0,0,0,0,0.97664086769442,0.968582039556796,""
"Kyrgyz Republic",2021,"Original","ARIMAX",30,9,0.60398,"ok","",,0,2,0,1,0,0,0,0,0,0,0,0,0.656972480810052,0.992672166101149,""
"Lao People's Democratic Republic",2021,"Original","ARIMAX",30,9,0.48914,"ok","",,2,0,0,2,0,1,0,0,0,0,0,0,0.996708464851173,0.984436312114491,""
"Lebanese Republic",2021,"Original","ARIMAX",30,9,0.74475,"ok","",,4,0,0,1,0,0,0,0,0,0,0,0,0.365478004981853,0.116775329899464,""
"Malaysia",2021,"Original","ARIMAX",30,9,0.74252,"ok","",,3,0,0,2,0,0,0,0,0,0,0,0,0.994823497985362,0.837245954717924,""
"Mongolia",2021,"Original","ARIMAX",30,9,0.61762,"ok","",,1,0,1,1,0,0,0,0,0,0,0,0,0.0536316971863273,0.996318439525559,""
"Montenegro",2021,"Original","ARIMAX",30,9,0.7958,"ok","",,2,0,0,0,0,2,0,0,0,0,0,0,0.997872247189972,0.998600353210051,""
"New Zealand",2021,"Original","ARIMAX",30,9,0.84944,"ok","",,0,0,0,1,0,0,0,0,0,0,0,0,6.24722495956576e-13,0.993994744183129,""
"North Macedonia",2021,"Original","ARIMAX",30,9,0.75063,"ok","",,2,0,0,2,0,0,0,0,0,0,0,0,0.951295135394506,0.999998004451895,""
"Northern Mariana Islands",2021,"Original","ARIMAX",30,9,0.77154,"ok","",,3,1,0,3,0,1,0,0,0,0,0,0,0.00526393729425934,0.998697157719618,""
"Palestine",2021,"Original","ARIMAX",30,9,0.63101,"ok","",,1,0,1,2,0,0,0,0,0,0,0,0,0.00302832678418008,0.997494705460361,""
"People's Democratic Republic of Algeria",2021,"Original","ARIMAX",30,9,0.6595,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.00191320251021943,0.999725389133991,""
"People's Republic of Bangladesh",2021,"Original","ARIMAX",30,9,0.49242,"ok","",,2,0,2,1,0,0,0,0,0,0,0,0,0.592747230523805,0.999748485097786,""
"People's Republic of China",2021,"Original","ARIMAX",30,9,0.72163,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.225803508361166,0.977313899366483,""
"Plurinational State of Bolivia",2021,"Original","ARIMAX",30,9,0.59901,"ok","",,2,0,0,0,0,1,0,0,0,0,0,0,0.460230909934457,0.999906331222844,""
"Portuguese Republic",2021,"Original","ARIMAX",30,9,0.74415,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.4037471473086,0.995578613796487,""
"Principality of Andorra",2021,"Original","ARIMAX",30,9,0.86944,"ok","",,3,0,0,1,0,0,0,0,0,0,0,0,0.868655802220888,0.999966082075071,""
"Principality of Monaco",2021,"Original","ARIMAX",30,9,0.90826,"ok","",,3,0,0,2,0,0,0,0,0,0,0,0,0.897195956454308,0.99888101995199,""
"Puerto Rico",2021,"Original","ARIMAX",30,9,0.82553,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.959760319049967,0.999824868018177,""
"Republic of Albania",2021,"Original","ARIMAX",30,9,0.70685,"ok","",,2,0,2,0,0,1,0,0,0,0,0,0,0.713107011423163,0.892842717667395,""
"Republic of Angola",2021,"Original","ARIMAX",30,9,0.45372,"ok","",,1,0,1,1,0,0,0,0,0,0,0,0,0.49408236265263,0.994292744715308,""
"Republic of Armenia",2021,"Original","ARIMAX",30,9,0.70183,"ok","",,1,0,1,2,0,0,0,0,0,0,0,0,0.597402612605677,0.999990711847213,""
"Republic of Austria",2021,"Original","ARIMAX",30,9,0.85384,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.872292797824247,0.9986931440694,""
"Republic of Azerbaijan",2021,"Original","ARIMAX",30,9,0.69485,"ok","",,2,0,1,2,0,0,0,0,0,0,0,0,0.999976986221259,0.999917543952943,""
"Republic of Belarus",2021,"Original","ARIMAX",30,9,0.78448,"ok","",,2,0,1,0,0,0,0,0,0,0,0,0,0.861012959859689,0.330530824445551,""
"Republic of Benin",2021,"Original","ARIMAX",30,9,0.37349,"ok","",,1,0,1,0,0,1,0,0,0,0,0,0,0.880742016374875,0.985011091819684,""
"Republic of Botswana",2021,"Original","ARIMAX",30,9,0.64272,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.998380066855492,0.805843319412197,""
"Republic of Bulgaria",2021,"Original","ARIMAX",30,9,0.76815,"ok","",,4,0,0,2,0,1,0,0,0,0,0,0,0.769216108942202,0.999925466162089,""
"Republic of Burundi",2021,"Original","ARIMAX",30,9,0.28937,"ok","",,1,0,1,2,0,0,0,0,0,0,0,0,0.427785540031687,0.99562721435157,""
"Republic of Cabo Verde",2021,"Original","ARIMAX",30,9,0.53353,"ok","",,4,0,0,0,0,1,0,0,0,0,0,0,0.966584400879984,0.992421463747768,""
"Republic of Cameroon",2021,"Original","ARIMAX",30,9,0.47969,"ok","",,2,0,1,1,0,0,0,0,0,0,0,0,0.111152339043876,0.946621869957596,""
"Republic of Chad",2021,"Original","ARIMAX",30,9,0.24044,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.997715790263827,0.839154352958594,""
"Republic of Chile",2021,"Original","ARIMAX",30,9,0.77151,"ok","",,1,0,2,1,0,0,0,0,0,0,0,0,0.965438732395727,0.999915913716895,""
"Republic of Colombia",2021,"Original","ARIMAX",30,9,0.65544,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.91300663808897,0.40071523599694,""
"Republic of Costa Rica",2021,"Original","ARIMAX",30,9,0.70034,"ok","",,1,0,2,0,0,1,0,0,0,0,0,0,0.791165832452824,0.986262485407396,""
"Republic of Croatia",2021,"Original","ARIMAX",30,9,0.79834,"ok","",,4,0,0,2,0,0,0,0,0,0,0,0,0.928500646208836,0.999992345741447,""
"Republic of Cuba",2021,"Original","ARIMAX",30,9,0.66873,"ok","",,4,0,0,2,0,1,0,0,0,0,0,0,0.972349731069234,0.999980702373486,""
"Republic of Cyprus",2021,"Original","ARIMAX",30,9,0.83563,"ok","",,2,0,1,2,0,0,0,0,0,0,0,0,0.47364531068025,0.989275900931772,""
"Republic of Côte d'Ivoire",2021,"Original","ARIMAX",30,9,0.42594,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.684632480129997,0.927137656497976,""
"Republic of Djibouti",2021,"Original","ARIMAX",30,9,0.48796,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.960865586597314,0.987734975545199,""
"Republic of Ecuador",2021,"Original","ARIMAX",30,9,0.66102,"ok","",,2,0,0,0,0,1,0,0,0,0,0,0,0.996107025787806,0.997609819032184,""
"Republic of El Salvador",2021,"Original","ARIMAX",30,9,0.56378,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.999679942035208,0.999962351636855,""
"Republic of Equatorial Guinea",2021,"Original","ARIMAX",30,9,0.65786,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.830665680956634,0.999983819614127,""
"Republic of Estonia",2021,"Original","ARIMAX",30,9,0.84492,"ok","",,1,0,1,2,0,1,0,0,0,0,0,0,0.797853539833324,0.985192644949065,""
"Republic of Fiji",2021,"Original","ARIMAX",30,9,0.67505,"ok","",,2,0,0,1,0,0,0,0,0,0,0,0,0.99993520416455,0.556705063296827,""
"Republic of Finland",2021,"Original","ARIMAX",30,9,0.85983,"ok","",,1,0,0,2,0,0,0,0,0,0,0,0,2.9428681713739e-11,0.999710102239515,""
"Republic of Ghana",2021,"Original","ARIMAX",30,9,0.56493,"ok","",,2,0,2,0,0,1,0,0,0,0,0,0,0.57356893093872,0.992758723102293,""
